"field_id,""zone_id"",""crop_type"",""date"",""soil_moisture_percent"",""air_temperature_celsius"",""relative_humidity_percent"",""wind_speed_mps"",""rainfall_mm"",""reference_evapotranspiration_ET0_mm"",""crop_coefficient_Kc"",""crop_evapotranspiration_ETc_mm"",""recommended_irrigation_mm"",""irrigation_duration_minutes"",""irrigation_status"""
"F_MED_01,""Z3"",""Potato"",""2022-01-07"",""98"",""11,8"",""84,5"",""7,3"",""0"",""3,4"",""1,17"",""3,98"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-07"",""98,4"",""11,8"",""84,5"",""7,3"",""0"",""3,4"",""0,97"",""3,3"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-08"",""96"",""10,1"",""77,8"",""5,3"",""0"",""3,6"",""1,18"",""4,25"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-08"",""97"",""10,1"",""77,8"",""5,3"",""0"",""3,6"",""0,86"",""3,1"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-08"",""96"",""10,1"",""77,8"",""5,3"",""0"",""3,6"",""1,11"",""4"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-08"",""96,6"",""10,1"",""77,8"",""5,3"",""0"",""3,6"",""0,97"",""3,49"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-09"",""94,1"",""20,5"",""71,3"",""4,3"",""0"",""3,3"",""1,14"",""3,76"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-09"",""95,6"",""20,5"",""71,3"",""4,3"",""0"",""3,3"",""0,83"",""2,74"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-09"",""94,2"",""20,5"",""71,3"",""4,3"",""0"",""3,3"",""1,12"",""3,7"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-09"",""95"",""20,5"",""71,3"",""4,3"",""0"",""3,3"",""0,95"",""3,14"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-10"",""92,2"",""14,8"",""63,2"",""3"",""0"",""3,4"",""1,13"",""3,84"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-10"",""94,3"",""14,8"",""63,2"",""3"",""0"",""3,4"",""0,81"",""2,75"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-10"",""92,2"",""14,8"",""63,2"",""3"",""0"",""3,4"",""1,14"",""3,88"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-10"",""93,5"",""14,8"",""63,2"",""3"",""0"",""3,4"",""0,9"",""3,06"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-11"",""100"",""10,7"",""61"",""3,6"",""12,6"",""3,5"",""1,11"",""3,88"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-11"",""100"",""10,7"",""61"",""3,6"",""12,6"",""3,5"",""0,88"",""3,08"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-11"",""100"",""10,7"",""61"",""3,6"",""12,6"",""3,5"",""1,13"",""3,95"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-11"",""100"",""10,7"",""61"",""3,6"",""12,6"",""3,5"",""0,95"",""3,32"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-12"",""98,7"",""19,6"",""75,1"",""3,6"",""0"",""2,3"",""1,15"",""2,64"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-12"",""99"",""19,6"",""75,1"",""3,6"",""0"",""2,3"",""0,89"",""2,05"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-12"",""98,7"",""19,6"",""75,1"",""3,6"",""0"",""2,3"",""1,14"",""2,62"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-12"",""98,9"",""19,6"",""75,1"",""3,6"",""0"",""2,3"",""0,94"",""2,16"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-13"",""100"",""21,1"",""77,8"",""4,1"",""21,2"",""2,5"",""1,15"",""2,88"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-13"",""100"",""21,1"",""77,8"",""4,1"",""21,2"",""2,5"",""0,83"",""2,07"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-13"",""100"",""21,1"",""77,8"",""4,1"",""21,2"",""2,5"",""1,15"",""2,88"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-13"",""100"",""21,1"",""77,8"",""4,1"",""21,2"",""2,5"",""0,96"",""2,4"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-14"",""98,8"",""14,7"",""61,3"",""4,5"",""0"",""2,1"",""1,13"",""2,37"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-14"",""99,2"",""14,7"",""61,3"",""4,5"",""0"",""2,1"",""0,81"",""1,7"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-14"",""98,8"",""14,7"",""61,3"",""4,5"",""0"",""2,1"",""1,13"",""2,37"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-14"",""99"",""14,7"",""61,3"",""4,5"",""0"",""2,1"",""0,96"",""2,02"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-15"",""100"",""15,3"",""63"",""3,1"",""28,6"",""1"",""1,19"",""1,19"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-15"",""100"",""15,3"",""63"",""3,1"",""28,6"",""1"",""0,89"",""0,89"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-15"",""100"",""15,3"",""63"",""3,1"",""28,6"",""1"",""1,14"",""1,14"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-15"",""100"",""15,3"",""63"",""3,1"",""28,6"",""1"",""0,93"",""0,93"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-16"",""98"",""20,8"",""68,7"",""2,8"",""0"",""3,4"",""1,17"",""3,98"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-16"",""98,6"",""20,8"",""68,7"",""2,8"",""0"",""3,4"",""0,83"",""2,82"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-16"",""98"",""20,8"",""68,7"",""2,8"",""0"",""3,4"",""1,16"",""3,94"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-16"",""98,3"",""20,8"",""68,7"",""2,8"",""0"",""3,4"",""0,99"",""3,37"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-17"",""97"",""11,6"",""84,9"",""5,9"",""0"",""1,8"",""1,14"",""2,05"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-17"",""97,8"",""11,6"",""84,9"",""5,9"",""0"",""1,8"",""0,84"",""1,51"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-17"",""97"",""11,6"",""84,9"",""5,9"",""0"",""1,8"",""1,14"",""2,05"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-17"",""97,4"",""11,6"",""84,9"",""5,9"",""0"",""1,8"",""0,98"",""1,76"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-18"",""95,6"",""16,6"",""80,9"",""4,1"",""0"",""2,4"",""1,16"",""2,78"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-18"",""96,8"",""16,6"",""80,9"",""4,1"",""0"",""2,4"",""0,83"",""1,99"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-18"",""95,6"",""16,6"",""80,9"",""4,1"",""0"",""2,4"",""1,17"",""2,81"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-18"",""96,3"",""16,6"",""80,9"",""4,1"",""0"",""2,4"",""0,91"",""2,18"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-19"",""100"",""18,5"",""83"",""7,3"",""6,3"",""3,6"",""1,12"",""4,03"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-19"",""100"",""18,5"",""83"",""7,3"",""6,3"",""3,6"",""0,84"",""3,02"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-19"",""100"",""18,5"",""83"",""7,3"",""6,3"",""3,6"",""1,16"",""4,18"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-19"",""100"",""18,5"",""83"",""7,3"",""6,3"",""3,6"",""0,93"",""3,35"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-20"",""100"",""10,8"",""80,1"",""4"",""15"",""1,5"",""1,16"",""1,74"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-20"",""100"",""10,8"",""80,1"",""4"",""15"",""1,5"",""0,86"",""1,29"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-20"",""100"",""10,8"",""80,1"",""4"",""15"",""1,5"",""1,12"",""1,68"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-20"",""100"",""10,8"",""80,1"",""4"",""15"",""1,5"",""0,92"",""1,38"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-21"",""98,8"",""13,6"",""73,2"",""7"",""0"",""2"",""1,16"",""2,32"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-21"",""99,1"",""13,6"",""73,2"",""7"",""0"",""2"",""0,88"",""1,76"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-21"",""98,9"",""13,6"",""73,2"",""7"",""0"",""2"",""1,12"",""2,24"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-21"",""99,1"",""13,6"",""73,2"",""7"",""0"",""2"",""0,9"",""1,8"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-22"",""100"",""10,3"",""79,2"",""7,8"",""7,6"",""2,4"",""1,13"",""2,71"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-22"",""100"",""10,3"",""79,2"",""7,8"",""7,6"",""2,4"",""0,81"",""1,94"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-22"",""100"",""10,3"",""79,2"",""7,8"",""7,6"",""2,4"",""1,11"",""2,66"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-22"",""100"",""10,3"",""79,2"",""7,8"",""7,6"",""2,4"",""0,93"",""2,23"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-23"",""98,3"",""20,4"",""75,2"",""3,9"",""0"",""2,9"",""1,17"",""3,39"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-23"",""98,7"",""20,4"",""75,2"",""3,9"",""0"",""2,9"",""0,88"",""2,55"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-23"",""98,4"",""20,4"",""75,2"",""3,9"",""0"",""2,9"",""1,11"",""3,22"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-23"",""98,7"",""20,4"",""75,2"",""3,9"",""0"",""2,9"",""0,92"",""2,67"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-24"",""100"",""21,9"",""79,3"",""6,8"",""6,8"",""1,7"",""1,11"",""1,89"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-24"",""100"",""21,9"",""79,3"",""6,8"",""6,8"",""1,7"",""0,88"",""1,5"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-24"",""100"",""21,9"",""79,3"",""6,8"",""6,8"",""1,7"",""1,1"",""1,87"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-24"",""100"",""21,9"",""79,3"",""6,8"",""6,8"",""1,7"",""0,94"",""1,6"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-25"",""98,4"",""19,7"",""88,8"",""7,9"",""0"",""2,7"",""1,17"",""3,16"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-25"",""98,9"",""19,7"",""88,8"",""7,9"",""0"",""2,7"",""0,82"",""2,21"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-25"",""98,4"",""19,7"",""88,8"",""7,9"",""0"",""2,7"",""1,16"",""3,13"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-25"",""98,7"",""19,7"",""88,8"",""7,9"",""0"",""2,7"",""0,95"",""2,56"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-26"",""97,8"",""16,1"",""63,8"",""3,5"",""0"",""1,1"",""1,1"",""1,21"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-26"",""98,4"",""16,1"",""63,8"",""3,5"",""0"",""1,1"",""0,84"",""0,92"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-26"",""97,8"",""16,1"",""63,8"",""3,5"",""0"",""1,1"",""1,12"",""1,23"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-26"",""98,2"",""16,1"",""63,8"",""3,5"",""0"",""1,1"",""0,99"",""1,09"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-27"",""96,3"",""21,8"",""62,8"",""7,9"",""0"",""2,7"",""1,12"",""3,02"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-27"",""97,2"",""21,8"",""62,8"",""7,9"",""0"",""2,7"",""0,88"",""2,38"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-27"",""96,3"",""21,8"",""62,8"",""7,9"",""0"",""2,7"",""1,13"",""3,05"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-27"",""97"",""21,8"",""62,8"",""7,9"",""0"",""2,7"",""0,9"",""2,43"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-28"",""100"",""18,5"",""60,4"",""4"",""15,4"",""3,2"",""1,11"",""3,55"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-28"",""100"",""18,5"",""60,4"",""4"",""15,4"",""3,2"",""0,86"",""2,75"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-28"",""100"",""18,5"",""60,4"",""4"",""15,4"",""3,2"",""1,18"",""3,78"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-28"",""100"",""18,5"",""60,4"",""4"",""15,4"",""3,2"",""0,91"",""2,91"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-29"",""99"",""11,5"",""85,2"",""3,6"",""0"",""1,7"",""1,12"",""1,9"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-29"",""99,3"",""11,5"",""85,2"",""3,6"",""0"",""1,7"",""0,86"",""1,46"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-29"",""99"",""11,5"",""85,2"",""3,6"",""0"",""1,7"",""1,17"",""1,99"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-29"",""99,2"",""11,5"",""85,2"",""3,6"",""0"",""1,7"",""0,9"",""1,53"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-30"",""96,8"",""10,7"",""67,6"",""6,8"",""0"",""3,9"",""1,15"",""4,48"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-30"",""97,7"",""10,7"",""67,6"",""6,8"",""0"",""3,9"",""0,81"",""3,16"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-30"",""96,8"",""10,7"",""67,6"",""6,8"",""0"",""3,9"",""1,13"",""4,41"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-30"",""97,3"",""10,7"",""67,6"",""6,8"",""0"",""3,9"",""0,97"",""3,78"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-01-31"",""100"",""10,2"",""79,4"",""6,2"",""11,9"",""2,5"",""1,14"",""2,85"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-01-31"",""100"",""10,2"",""79,4"",""6,2"",""11,9"",""2,5"",""0,8"",""2"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-01-31"",""100"",""10,2"",""79,4"",""6,2"",""11,9"",""2,5"",""1,18"",""2,95"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-01-31"",""100"",""10,2"",""79,4"",""6,2"",""11,9"",""2,5"",""0,94"",""2,35"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-01"",""99,4"",""13,5"",""85,2"",""3,9"",""0"",""1"",""1,11"",""1,11"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-02-01"",""99,6"",""13,5"",""85,2"",""3,9"",""0"",""1"",""0,89"",""0,89"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-02-01"",""99,4"",""13,5"",""85,2"",""3,9"",""0"",""1"",""1,1"",""1,1"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-02-01"",""99,5"",""13,5"",""85,2"",""3,9"",""0"",""1"",""0,97"",""0,97"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-02"",""97,4"",""10,9"",""88,5"",""3,4"",""0"",""3,6"",""1,14"",""4,1"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-02-02"",""98,1"",""10,9"",""88,5"",""3,4"",""0"",""3,6"",""0,8"",""2,88"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-02-02"",""97,4"",""10,9"",""88,5"",""3,4"",""0"",""3,6"",""1,11"",""4"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-02-02"",""97,9"",""10,9"",""88,5"",""3,4"",""0"",""3,6"",""0,92"",""3,31"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-03"",""96"",""14,5"",""87"",""7,6"",""0"",""2,5"",""1,15"",""2,88"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-02-03"",""97"",""14,5"",""87"",""7,6"",""0"",""2,5"",""0,88"",""2,2"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-02-03"",""96"",""14,5"",""87"",""7,6"",""0"",""2,5"",""1,12"",""2,8"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-02-03"",""96,7"",""14,5"",""87"",""7,6"",""0"",""2,5"",""0,94"",""2,35"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-04"",""95,3"",""20,8"",""80,1"",""6,8"",""0"",""1,1"",""1,18"",""1,3"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-02-04"",""96,6"",""20,8"",""80,1"",""6,8"",""0"",""1,1"",""0,81"",""0,89"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-02-04"",""95,4"",""20,8"",""80,1"",""6,8"",""0"",""1,1"",""1,12"",""1,23"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-02-04"",""96,1"",""20,8"",""80,1"",""6,8"",""0"",""1,1"",""0,99"",""1,09"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-05"",""93,1"",""17,8"",""78,7"",""3,8"",""0"",""3,8"",""1,16"",""4,41"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-02-05"",""95"",""17,8"",""78,7"",""3,8"",""0"",""3,8"",""0,81"",""3,08"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-02-05"",""93,3"",""17,8"",""78,7"",""3,8"",""0"",""3,8"",""1,11"",""4,22"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-02-05"",""94,3"",""17,8"",""78,7"",""3,8"",""0"",""3,8"",""0,97"",""3,69"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-06"",""91,1"",""11,3"",""84,5"",""4,9"",""0"",""3,5"",""1,14"",""3,99"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z2"",""Grapes"",""2022-02-06"",""93,5"",""11,3"",""84,5"",""4,9"",""0"",""3,5"",""0,85"",""2,98"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z3"",""Potato"",""2022-02-06"",""91,4"",""11,3"",""84,5"",""4,9"",""0"",""3,5"",""1,13"",""3,95"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z4"",""Apple"",""2022-02-06"",""92,7"",""11,3"",""84,5"",""4,9"",""0"",""3,5"",""0,91"",""3,18"",""0"",""0"",""Not Needed"""
"F_MED_01,""Z1"",""Tomato"",""2022-02-07"",""89,3"",""17,1"",""74,5"",""5,5"",""0"",""3,3"",""1,12"",""3,7"",""0"",""0"",""Not Needed"""
